ambient_temp,humidity,body_temp,duration,hour,heat_index,risk_label
26.5,22.1,36.3,20.0,8,25.85,0
26.6,35.2,37.0,5.0,10,26.38,0
34.3,67.1,37.6,20.0,14,46.34,1
25.8,33.8,36.3,5.0,10,25.88,0
38.0,82.3,38.0,45.0,13,73.46,2
25.7,36.5,36.7,5.0,8,25.92,0
40.8,55.8,38.7,45.0,14,62.2,2
40.8,90.4,40.0,120.0,15,100.71,3
31.8,40.0,30.47,29.8,21,31.99,1
35.1,52.9,38.1,60.0,12,42.1,2
32.3,39.0,30.77,0.2,20,32.53,1
42.5,28.0,34.85,5.6,14,47.15,1
26.8,32.0,37.4,10.0,9,26.37,0
31.8,41.0,30.65,30.4,21,32.17,1
25.1,52.6,37.3,20.0,8,25.99,0
30.2,46.0,29.37,4.7,10,30.72,1
25.5,30.2,36.2,5.0,9,25.6,0
44.9,92.4,40.4,75.0,15,136.85,3
42.5,62.2,38.5,30.0,13,75.86,2
25.8,32.1,37.4,5.0,7,25.82,0
43.1,78.7,40.0,60.0,12,100.28,3
40.1,76.0,38.4,45.0,13,78.65,2
25.2,22.8,37.0,15.0,6,25.18,0
25.8,55.0,36.6,5.0,8,26.57,0
36.4,73.3,38.8,30.0,16,58.06,2
25.9,42.5,36.9,5.0,10,26.23,0
42.9,68.2,38.8,45.0,16,84.98,2
41.7,91.3,39.7,120.0,14,108.69,3
25.3,35.6,36.7,5.0,10,25.69,0
32.3,39.0,31.43,6.5,20,32.53,1
25.7,39.5,37.4,10.0,7,26.02,0
43.7,91.1,39.1,90.0,15,124.28,3
25.5,41.4,36.9,10.0,9,25.97,0
26.2,41.3,37.2,20.0,6,26.37,0
27.9,20.5,36.6,15.0,10,26.69,0
27.5,24.4,37.2,5.0,8,26.54,0
30.3,52.7,37.5,30.0,14,31.97,1
26.3,48.8,36.7,10.0,6,26.75,0
41.7,71.1,38.4,60.0,14,81.92,2
31.1,46.4,37.2,45.0,13,32.1,1
25.2,28.8,36.2,5.0,10,25.42,0
26.7,39.5,36.5,5.0,8,26.63,0
26.9,37.1,36.4,20.0,6,26.65,0
32.3,39.0,31.57,9.3,20,32.53,1
25.4,20.5,36.8,20.0,7,25.18,0
26.3,35.6,36.9,5.0,9,26.21,0
41.0,62.4,40.9,120.0,14,69.11,3
26.7,43.0,36.7,20.0,7,26.79,0
25.7,44.9,37.2,10.0,9,26.19,0
32.3,39.0,30.63,7.5,20,32.53,1
25.8,55.4,37.3,5.0,7,26.58,0
27.3,26.7,37.1,20.0,10,26.49,0
30.2,46.0,29.97,1.1,10,30.72,1
26.4,20.1,37.0,20.0,10,25.72,0
36.2,50.1,38.7,60.0,12,43.7,2
26.0,41.6,36.9,10.0,10,26.26,0
26.3,26.9,36.6,15.0,7,25.9,0
25.7,32.1,36.7,5.0,7,25.77,0
31.8,40.0,30.91,29.8,21,31.99,1
48.9,71.8,40.8,105.0,16,129.25,3
25.9,28.5,36.3,15.0,7,25.74,0
32.3,39.0,31.43,8.7,20,32.53,1
32.3,39.0,31.43,10.0,20,32.53,1
26.0,33.4,37.4,15.0,10,25.97,0
31.8,40.0,30.59,28.7,21,31.99,1
42.4,51.9,38.9,45.0,12,64.87,2
40.2,62.5,38.8,60.0,11,65.68,2
26.2,52.5,36.3,10.0,7,26.82,0
25.2,40.6,36.7,10.0,9,25.79,0
44.8,69.9,40.8,105.0,13,98.31,3
43.0,76.2,38.3,30.0,16,96.1,2
25.4,20.4,36.5,5.0,8,25.18,0
40.8,69.2,39.1,120.0,15,75.07,3
25.3,29.2,36.7,10.0,9,25.47,0
27.3,27.3,36.6,10.0,10,26.51,0
26.4,45.5,36.2,15.0,8,26.68,0
30.2,46.0,29.43,5.8,10,30.72,1
27.3,23.6,36.5,10.0,6,26.38,0
26.0,21.9,36.2,5.0,8,25.56,0
32.3,39.0,31.41,7.0,20,32.53,1
43.9,67.9,40.3,90.0,15,90.18,3
26.0,44.9,36.2,5.0,7,26.38,0
31.9,41.0,30.73,30.8,21,32.31,1
40.8,60.4,38.0,60.0,12,66.33,2
27.6,32.3,36.2,20.0,9,26.92,0
27.3,23.2,36.7,5.0,8,26.37,0
43.5,27.0,34.89,6.5,14,48.64,1
25.0,57.4,36.1,15.0,9,25.97,0
49.8,77.8,39.4,105.0,14,149.0,3
30.2,46.0,29.43,3.9,10,30.72,1
27.2,35.3,36.5,5.0,10,26.78,0
41.5,77.9,38.3,60.0,13,89.02,2
25.2,26.3,36.7,5.0,9,25.32,0
27.6,32.0,36.4,10.0,7,26.9,0
27.1,20.3,36.8,5.0,6,26.16,0
25.9,34.9,37.3,15.0,7,25.97,0
25.1,32.4,37.0,15.0,7,25.5,0
31.8,40.0,30.87,29.5,21,31.99,1
26.3,45.9,36.9,10.0,7,26.63,0
40.7,48.1,38.2,60.0,14,55.66,2
27.6,33.1,36.9,20.0,7,26.95,0
27.6,31.0,37.3,10.0,8,26.86,0
39.3,76.3,38.3,90.0,11,74.61,2
47.2,75.4,39.8,60.0,15,123.62,3
44.4,97.1,39.6,105.0,13,141.25,3
37.6,60.9,38.3,90.0,12,54.13,2
35.0,52.9,38.8,45.0,16,41.85,2
49.7,78.8,40.0,105.0,14,150.39,3
41.5,53.7,38.3,60.0,16,63.06,2
35.2,61.9,38.7,60.0,14,46.61,2
35.2,74.5,38.1,30.0,11,53.83,2
41.3,67.1,38.0,60.0,12,75.34,2
31.8,41.0,30.57,30.1,21,32.17,1
41.7,67.5,40.7,105.0,16,77.8,3
26.9,24.6,36.2,10.0,9,26.17,0
27.0,22.7,36.9,15.0,10,26.17,0
27.3,30.8,36.8,20.0,9,26.64,0
29.3,40.8,37.2,15.0,9,28.99,1
27.6,30.8,36.7,15.0,8,26.85,0
39.7,59.8,38.8,90.0,13,61.27,2
27.0,23.1,36.8,5.0,9,26.18,0
41.8,71.8,38.7,60.0,11,83.3,2
27.1,20.5,37.1,15.0,8,26.16,0
32.3,39.0,31.43,3.5,20,32.53,1
43.0,78.9,39.6,120.0,15,99.91,3
33.6,59.9,37.6,15.0,12,41.05,1
27.2,34.7,37.2,20.0,7,26.75,0
31.1,38.4,37.6,45.0,14,30.81,1
36.8,66.5,37.4,45.0,14,54.94,1
43.0,72.8,38.7,30.0,16,91.48,2
33.9,51.7,37.7,30.0,11,38.75,1
40.4,94.0,41.0,105.0,17,102.67,3
41.4,55.2,38.7,30.0,13,64.02,2
49.6,86.7,41.0,75.0,14,167.79,3
35.8,51.5,38.6,60.0,13,43.3,2
27.5,32.2,36.4,20.0,9,26.84,0
40.4,73.3,40.3,75.0,16,77.36,3
32.3,39.0,30.65,0.0,20,32.53,1
25.9,24.1,36.1,10.0,8,25.58,0
49.1,89.0,39.0,120.0,16,168.48,3
42.5,81.1,38.1,45.0,11,99.69,2
25.9,57.8,36.3,15.0,10,26.75,0
39.7,54.7,38.7,30.0,14,57.22,2
48.5,63.7,40.0,105.0,16,111.3,3
42.4,69.2,38.0,30.0,16,83.48,2
26.3,39.6,36.8,5.0,8,26.37,0
25.1,48.8,36.2,5.0,9,25.93,0
31.8,40.0,30.93,29.0,21,31.99,1
42.3,68.2,40.4,75.0,16,81.74,3
27.3,26.0,36.1,15.0,10,26.46,0
38.6,38.0,37.9,45.0,12,43.86,1
25.4,34.2,36.7,20.0,8,25.69,0
33.3,40.0,29.15,1.8,14,34.26,1
26.7,27.3,36.4,15.0,9,26.14,0
27.4,28.6,36.9,20.0,7,26.62,0
27.0,26.7,36.4,15.0,10,26.3,0
39.0,62.9,38.7,90.0,16,60.99,2
32.8,41.0,26.17,1.7,14,33.68,1
25.6,29.1,36.2,5.0,6,25.61,0
41.0,66.8,39.4,75.0,12,73.55,3
25.2,24.0,36.8,20.0,8,25.23,0
45.2,70.5,40.2,105.0,15,101.69,3
31.8,40.0,30.43,28.5,21,31.99,1
38.6,64.4,37.2,45.0,9,60.56,1
49.6,72.0,40.6,120.0,15,134.9,3
40.5,62.2,41.0,120.0,13,66.71,3
41.2,71.1,38.0,30.0,14,79.22,2
27.1,36.1,36.8,10.0,6,26.75,0
25.5,24.0,37.1,15.0,8,25.37,0
25.3,37.9,37.0,10.0,6,25.76,0
25.4,31.8,37.3,10.0,6,25.61,0
25.7,57.7,36.6,5.0,6,26.56,0
36.9,37.0,29.97,3.3,14,39.86,1
38.9,59.5,38.2,45.0,11,57.93,2
37.8,56.4,37.4,15.0,10,51.86,1
30.2,46.0,30.67,0.5,10,30.72,1
26.7,33.4,36.2,20.0,10,26.37,0
26.6,43.1,36.3,20.0,8,26.72,0
43.7,79.7,38.7,30.0,11,105.83,2
42.8,60.7,38.7,60.0,14,75.62,2
32.3,39.0,31.47,1.6,20,32.53,1
27.1,27.1,36.8,10.0,8,26.37,0
30.2,46.0,29.45,5.4,10,30.72,1
30.2,46.0,29.37,3.8,10,30.72,1
38.8,55.2,38.6,90.0,14,54.44,2
47.0,78.7,40.3,60.0,12,128.29,3
38.6,49.5,38.0,90.0,11,50.06,2
30.2,46.0,29.69,7.0,10,30.72,1
27.0,34.6,36.9,15.0,6,26.61,0
43.9,67.4,38.6,30.0,13,89.51,2
27.5,21.6,36.4,20.0,9,26.45,0
39.2,81.9,38.8,45.0,16,79.9,2
37.4,37.0,27.21,3.4,14,40.86,1
30.2,46.0,29.51,7.2,10,30.72,1
25.4,30.4,36.3,20.0,7,25.56,0
32.3,39.0,31.47,3.1,20,32.53,1
47.3,92.3,39.4,75.0,14,158.69,3
38.0,54.2,37.2,20.0,10,51.12,1
26.1,24.7,36.5,10.0,10,25.71,0
26.1,39.3,37.1,20.0,9,26.24,0
26.3,31.1,36.7,20.0,6,26.05,0
29.6,53.3,37.8,20.0,11,30.96,1
27.7,24.3,36.9,20.0,7,26.66,0
30.2,46.0,29.59,6.4,10,30.72,1
42.0,64.8,39.3,60.0,14,76.31,3
25.4,23.6,36.9,5.0,10,25.31,0
27.1,35.5,36.2,10.0,10,26.72,0
27.1,28.1,37.1,5.0,7,26.41,0
27.2,21.4,36.3,15.0,6,26.25,0
45.8,75.4,40.2,60.0,12,113.55,3
49.3,85.3,40.4,75.0,15,161.67,3
43.1,60.6,38.5,60.0,12,76.93,2
27.5,20.5,36.6,10.0,6,26.42,0
41.2,73.2,38.8,30.0,14,81.61,2
43.4,81.6,38.1,90.0,16,106.63,2
44.0,96.3,40.4,75.0,12,136.1,3
43.9,78.8,38.4,90.0,11,105.84,2
32.3,40.0,31.55,14.3,20,32.71,1
25.4,22.8,37.3,5.0,7,25.28,0
38.7,59.9,38.7,90.0,14,57.48,2
25.8,22.1,36.2,20.0,9,25.46,0
42.2,71.8,40.3,90.0,12,85.55,3
30.2,46.0,29.63,1.3,10,30.72,1
25.1,52.4,36.7,20.0,9,25.99,0
32.3,39.0,31.43,2.5,20,32.53,1
27.5,28.0,37.4,20.0,6,26.66,0
37.4,60.4,38.8,60.0,16,53.09,2
41.0,71.6,39.5,105.0,15,78.71,3
26.9,25.2,36.6,10.0,10,26.18,0
48.0,64.9,40.2,60.0,16,110.24,3
25.9,47.8,37.1,20.0,10,26.41,0
32.3,39.0,31.47,4.4,20,32.53,1
32.3,39.0,31.43,6.0,20,32.53,1
33.1,59.7,37.3,45.0,11,39.66,1
42.9,85.1,39.4,60.0,13,108.36,3
35.1,55.6,38.6,30.0,13,43.28,2
26.6,31.3,37.1,10.0,8,26.23,0
25.3,36.4,36.7,10.0,6,25.72,0
27.0,20.5,37.3,5.0,6,26.1,0
41.7,71.1,38.0,60.0,16,81.92,2
26.0,34.8,37.3,20.0,8,26.02,0
30.2,46.0,29.49,2.2,10,30.72,1
27.2,21.8,36.7,15.0,7,26.26,0
32.3,39.0,31.71,0.8,20,32.53,1
30.2,46.0,29.39,4.0,10,30.72,1
42.3,96.6,39.5,75.0,16,121.77,3
38.8,48.1,38.3,30.0,11,49.8,2
40.1,59.2,38.8,45.0,16,62.36,2
32.3,39.0,31.43,5.8,20,32.53,1
25.4,34.1,36.7,15.0,6,25.69,0
31.8,41.0,30.65,30.4,21,32.17,1
32.3,39.0,30.53,11.2,20,32.53,1
33.6,69.1,37.4,20.0,12,45.0,1
25.3,48.1,37.1,5.0,7,26.03,0
32.3,40.0,31.95,14.2,20,32.71,1
38.5,57.0,37.5,20.0,10,54.65,1
41.1,92.4,40.1,60.0,14,105.73,3
27.0,38.1,37.2,5.0,9,26.77,0
32.3,41.0,30.63,31.8,21,32.91,1
30.2,46.0,29.49,6.3,10,30.72,1
36.6,49.5,38.1,30.0,16,44.46,2
43.5,26.0,32.89,7.1,14,48.03,1
39.2,73.0,38.1,90.0,11,70.84,2
33.4,52.9,37.2,30.0,10,38.03,1
25.5,56.4,36.2,15.0,8,26.36,0
26.3,37.8,36.3,20.0,6,26.3,0
26.0,22.3,37.1,10.0,7,25.57,0
37.0,40.8,37.5,15.0,13,41.54,1
27.0,21.4,37.1,15.0,7,26.13,0
48.1,88.1,40.3,105.0,16,156.94,3
49.4,80.7,40.0,90.0,17,152.07,3
25.0,55.1,37.1,20.0,9,25.95,0
26.7,26.1,37.2,5.0,7,26.1,0
35.2,46.5,37.2,30.0,13,39.8,1
48.5,97.8,40.8,60.0,15,183.71,3
30.2,46.0,29.31,4.0,10,30.72,1
41.1,87.6,40.3,90.0,17,99.05,3
40.2,60.1,38.6,30.0,14,63.55,2
26.0,36.8,37.2,20.0,10,26.09,0
42.6,83.4,39.8,105.0,13,103.68,3
35.2,65.6,38.0,90.0,13,48.58,2
25.4,23.0,37.3,5.0,6,25.29,0
46.4,66.9,40.6,75.0,17,103.56,3
32.3,39.0,31.69,9.0,20,32.53,1
46.3,84.8,40.6,120.0,14,134.33,3
46.7,82.9,40.0,105.0,17,133.95,3
37.1,59.5,38.2,90.0,16,51.47,2
39.6,77.2,38.8,60.0,15,77.17,2
41.8,97.3,40.6,90.0,13,118.68,3
35.5,67.1,38.4,45.0,16,50.48,2
40.8,51.5,38.2,90.0,15,58.62,2
27.1,26.1,37.2,5.0,8,26.34,0
44.6,99.7,39.9,90.0,12,148.19,3
41.2,60.8,38.3,90.0,11,68.44,2
28.1,22.7,36.9,10.0,8,26.89,0
27.1,38.0,36.4,20.0,7,26.84,0
38.6,71.6,38.3,45.0,14,66.63,2
32.2,57.8,37.5,20.0,11,36.87,1
26.7,37.5,37.0,5.0,6,26.54,0
40.8,63.0,38.4,60.0,15,68.79,2
35.7,67.9,37.8,45.0,14,51.68,1
40.4,72.6,39.8,60.0,14,76.61,3
32.3,39.0,31.47,2.3,20,32.53,1
26.0,29.8,36.8,5.0,10,25.84,0
27.1,38.8,37.1,15.0,10,26.88,0
35.3,79.0,38.5,60.0,11,57.22,2
41.2,80.9,38.4,30.0,15,90.93,2
33.3,41.0,26.05,1.9,14,34.49,1
25.3,37.5,36.3,20.0,9,25.75,0
37.0,40.1,37.5,45.0,11,41.25,1
30.9,55.1,37.2,45.0,12,33.5,1
25.7,58.0,36.3,20.0,8,26.57,0
49.0,86.6,40.1,75.0,17,161.9,3
41.2,79.7,40.5,60.0,13,89.42,3
43.9,79.0,38.7,90.0,11,106.14,2
26.1,29.5,36.9,15.0,10,25.88,0
31.8,40.0,30.81,29.0,21,31.99,1
35.3,60.6,37.5,45.0,13,46.26,1
43.2,90.5,39.8,105.0,15,119.2,3
26.1,43.4,36.8,20.0,7,26.39,0
25.1,38.5,36.1,10.0,6,25.69,0
25.9,20.3,37.3,10.0,9,25.45,0
43.0,26.0,32.61,7.2,14,47.03,1
26.3,42.9,37.2,10.0,9,26.5,0
37.5,80.3,38.2,60.0,11,68.91,2
32.3,39.0,31.49,2.8,20,32.53,1
42.3,65.2,40.1,90.0,14,78.25,3
27.2,37.5,37.2,10.0,8,26.88,0
43.7,57.5,38.1,60.0,11,76.2,2
37.3,63.0,38.0,90.0,15,54.46,2
25.9,29.2,36.7,10.0,6,25.77,0
31.8,40.0,30.63,29.9,21,31.99,1
45.6,68.2,39.2,90.0,16,100.66,3
26.8,30.1,37.3,5.0,7,26.3,0
46.2,85.5,40.7,90.0,13,134.84,3
43.4,76.1,38.5,90.0,14,98.52,2
30.2,38.4,37.4,30.0,11,29.74,1
26.4,38.4,36.9,20.0,8,26.39,0
35.9,59.8,38.5,90.0,13,47.71,2
34.2,39.0,30.73,2.5,14,35.52,1
32.3,41.0,31.11,32.5,21,32.91,1
32.3,39.0,31.35,4.8,20,32.53,1
28.0,26.7,37.1,10.0,9,26.96,0
41.5,56.4,38.0,30.0,16,65.52,2
26.7,32.1,36.3,15.0,6,26.32,0
25.5,51.6,36.2,5.0,10,26.24,0
30.4,48.5,37.4,30.0,10,31.4,1
25.8,56.3,37.2,15.0,10,26.61,0
42.9,76.2,38.4,45.0,15,95.47,2
30.2,46.0,30.39,0.3,10,30.72,1
40.1,76.4,40.8,105.0,16,79.09,3
26.3,43.5,36.7,5.0,9,26.53,0
43.0,27.0,35.21,6.2,14,47.6,1
27.4,27.1,37.0,5.0,8,26.56,0
28.9,44.0,31.57,0.6,8,28.88,1
27.4,21.1,36.9,20.0,6,26.37,0
38.7,47.1,37.9,20.0,9,48.91,1
40.4,89.7,39.5,60.0,14,96.92,3
37.8,73.3,38.6,30.0,13,64.34,2
26.2,45.4,36.5,15.0,8,26.53,0
30.2,46.0,29.29,3.4,10,30.72,1
41.8,91.4,39.7,105.0,13,109.61,3
43.9,26.0,26.03,6.8,14,48.84,1
36.5,51.7,38.7,60.0,12,45.27,2
25.5,21.7,36.4,15.0,6,25.28,0
25.2,34.5,36.7,10.0,7,25.61,0
46.5,70.0,39.4,75.0,12,109.25,3
25.3,47.4,36.9,20.0,6,26.02,0
32.3,39.0,31.39,5.2,20,32.53,1
26.5,49.9,36.5,20.0,9,26.96,0
43.2,94.3,40.9,75.0,17,125.56,3
25.6,30.9,36.5,15.0,10,25.68,0
26.3,33.3,36.5,10.0,10,26.13,0
42.4,72.9,38.4,60.0,12,88.07,2
32.3,39.0,31.41,9.7,20,32.53,1
42.5,28.0,34.39,5.6,14,47.15,1
27.5,21.2,36.5,10.0,7,26.44,0
36.7,67.0,38.7,45.0,12,54.89,2
40.6,56.6,38.4,45.0,11,62.11,2
49.4,90.8,40.4,90.0,13,175.78,3
43.7,80.0,38.0,30.0,13,106.29,2
42.5,29.0,35.29,6.0,14,47.73,1
43.3,75.1,38.2,45.0,14,96.47,2
44.4,98.2,39.9,120.0,12,143.36,3
27.3,24.5,36.5,20.0,7,26.41,0
48.4,66.8,40.2,120.0,13,116.22,3
37.8,55.6,37.5,15.0,13,51.36,1
41.9,92.1,40.0,105.0,13,111.44,3
49.6,92.2,39.5,60.0,16,181.3,3
42.5,27.0,32.71,7.4,14,46.59,1
43.7,50.9,38.4,90.0,14,69.0,2
36.0,45.4,37.5,45.0,11,41.17,1
35.9,53.5,38.2,45.0,15,44.5,2
43.2,73.5,39.8,75.0,12,93.64,3
43.0,26.0,32.97,7.3,14,47.03,1
25.4,44.8,37.3,5.0,6,26.01,0
41.3,65.5,38.6,90.0,14,73.65,2
43.2,67.9,38.6,60.0,13,86.26,2
32.7,57.3,37.6,20.0,12,37.87,1
41.6,70.0,38.8,45.0,15,80.11,2
41.9,65.6,38.5,30.0,13,76.7,2
26.3,39.6,37.4,10.0,10,26.37,0
26.0,46.0,36.8,15.0,7,26.42,0
32.3,39.0,31.75,8.9,20,32.53,1
40.8,66.0,38.7,60.0,11,71.76,2
42.5,28.0,34.69,5.5,14,47.15,1
40.2,89.1,40.6,105.0,14,94.75,3
26.7,24.8,36.8,15.0,8,26.05,0
32.3,39.0,30.53,8.3,20,32.53,1
42.1,80.2,38.5,60.0,16,95.8,2
25.7,41.2,36.2,10.0,10,26.07,0
43.6,74.1,39.7,60.0,12,96.94,3
32.7,33.1,37.5,30.0,13,32.08,1
42.5,28.0,33.93,5.3,14,47.15,1
36.1,61.4,37.8,20.0,14,49.25,1
32.3,39.0,31.67,9.1,20,32.53,1
30.2,46.0,29.35,4.3,10,30.72,1
40.2,77.1,39.6,60.0,13,80.42,3
26.3,33.0,36.8,10.0,9,26.12,0
32.9,55.1,37.6,30.0,10,37.62,1
26.2,37.1,36.6,20.0,6,26.21,0
40.5,71.6,40.7,60.0,14,76.07,3
42.1,64.3,38.9,30.0,16,76.25,2
42.3,48.6,38.6,60.0,14,61.5,2
44.8,92.9,39.4,60.0,12,136.91,3
25.6,27.0,36.5,5.0,6,25.54,0
44.4,67.5,40.3,60.0,13,92.5,3
26.1,38.8,37.4,15.0,6,26.22,0
30.2,46.0,29.31,2.4,10,30.72,1
26.8,36.0,36.6,5.0,6,26.54,0
38.2,73.0,38.8,90.0,14,65.97,2
26.2,22.8,37.1,15.0,10,25.7,0
27.1,31.3,36.2,10.0,7,26.53,0
25.1,41.2,37.2,20.0,10,25.76,0
32.3,39.0,31.39,8.7,20,32.53,1
35.2,38.0,25.53,2.8,14,36.99,1
46.2,73.0,40.3,120.0,13,112.27,3
27.7,26.7,37.1,15.0,6,26.75,0
25.7,40.2,36.6,20.0,8,26.04,0
25.4,22.5,36.8,15.0,6,25.27,0
30.2,46.0,29.63,0.6,10,30.72,1
39.7,65.3,38.2,60.0,14,66.03,2
32.3,41.0,30.79,32.0,21,32.91,1
27.1,25.9,37.0,20.0,8,26.33,0
41.6,48.4,38.4,30.0,13,58.89,2
32.3,39.0,30.57,0.2,20,32.53,1
43.4,76.2,38.1,90.0,14,98.66,2
35.0,41.1,37.7,15.0,10,37.55,1
26.3,25.2,36.4,15.0,10,25.84,0
39.3,59.1,38.2,90.0,12,59.14,2
27.4,35.0,36.3,10.0,8,26.9,0
31.8,40.0,30.53,0.2,13,31.99,1
40.1,28.0,29.05,8.3,14,42.46,1
33.2,65.0,37.2,30.0,13,41.98,1
40.5,53.9,38.2,90.0,16,59.48,2
25.3,27.8,36.9,10.0,6,25.42,0
27.4,26.7,37.0,10.0,7,26.55,0
26.7,26.9,36.9,15.0,6,26.12,0
34.6,43.8,37.5,45.0,11,37.62,1
31.8,41.0,30.67,30.7,21,32.17,1
39.0,36.0,35.45,3.9,14,43.81,1
42.1,63.2,40.3,120.0,13,75.04,3
32.3,40.0,30.33,0.5,13,32.71,1
25.9,48.8,36.3,5.0,8,26.45,0
42.0,68.8,38.1,45.0,13,80.85,2
46.5,82.3,40.6,120.0,13,131.18,3
39.5,36.0,36.25,4.0,14,44.91,1
36.1,55.9,37.5,45.0,13,46.26,1
25.5,35.5,36.8,20.0,6,25.78,0
48.4,95.2,39.2,90.0,16,176.31,3
28.9,44.0,34.69,0.4,8,28.88,1
38.7,78.3,38.9,30.0,15,73.39,2
47.7,89.7,39.5,75.0,16,156.76,3
36.1,55.4,38.3,30.0,11,46.0,2
27.5,27.0,37.2,20.0,6,26.63,0
30.2,46.0,29.51,2.4,10,30.72,1
30.2,46.0,29.65,1.0,10,30.72,1
26.1,41.4,36.8,5.0,9,26.31,0
43.0,71.5,38.5,45.0,15,89.77,2
32.3,40.0,31.91,14.2,20,32.71,1
30.7,44.9,37.8,20.0,13,31.25,1
35.1,43.9,37.6,15.0,11,38.66,1
31.8,41.0,30.71,30.3,21,32.17,1
26.2,45.9,37.2,15.0,10,26.55,0
38.8,73.0,38.7,60.0,14,68.86,2
42.1,64.4,39.2,60.0,17,76.36,3
25.1,57.2,36.8,5.0,10,26.05,0
26.6,47.2,36.7,10.0,6,26.92,0
26.2,24.2,36.2,20.0,8,25.75,0
25.9,44.9,36.1,20.0,7,26.31,0
26.5,23.9,36.9,5.0,10,25.91,0
43.5,27.0,24.69,6.8,14,48.64,1
42.4,77.4,39.0,60.0,15,93.95,3
28.9,44.0,35.15,0.2,8,28.88,1
32.3,39.0,31.43,6.0,20,32.53,1
41.6,64.0,38.6,60.0,11,73.51,2
25.6,29.3,36.8,10.0,9,25.62,0
41.2,85.3,40.0,90.0,15,96.65,3
30.2,46.0,29.99,1.1,10,30.72,1
26.4,46.4,36.2,20.0,9,26.72,0
40.6,78.7,38.4,45.0,13,84.57,2
25.0,21.2,36.2,10.0,8,25.01,0
42.0,64.0,38.4,60.0,15,75.43,2
41.6,97.6,40.9,105.0,16,117.48,3
26.7,22.6,36.5,20.0,7,25.98,0
42.6,96.4,40.9,120.0,14,123.99,3
25.3,27.9,37.2,15.0,8,25.43,0
31.8,40.0,30.51,28.6,21,31.99,1
35.6,38.0,28.63,2.9,14,37.72,1
26.0,56.5,36.4,10.0,6,26.8,0
31.8,40.0,30.67,28.1,21,31.99,1
26.0,26.0,36.8,5.0,6,25.7,0
47.3,63.9,40.1,120.0,15,104.22,3
25.6,26.3,36.5,15.0,9,25.51,0
40.6,65.7,38.1,60.0,14,70.52,2
36.6,50.6,38.1,90.0,13,44.99,2
25.3,33.5,36.3,15.0,10,25.62,0
27.9,23.2,36.2,15.0,6,26.76,0
45.0,69.7,40.5,75.0,17,99.24,3
26.5,44.6,36.9,5.0,6,26.72,0
45.7,73.7,39.9,105.0,15,110.03,3
37.0,74.0,38.0,90.0,16,61.23,2
40.0,76.8,40.1,120.0,14,78.96,3
25.6,56.6,37.2,10.0,8,26.44,0
47.5,74.9,39.2,60.0,14,124.9,3
26.8,22.8,37.2,5.0,10,26.05,0
26.4,37.6,36.8,10.0,7,26.35,0
25.7,40.5,37.0,20.0,9,26.05,0
26.0,41.0,36.6,10.0,6,26.24,0
43.1,62.3,38.2,90.0,14,78.9,2
26.1,53.9,36.2,10.0,8,26.79,0
38.5,37.0,35.09,3.7,14,43.18,1
40.3,82.8,38.2,90.0,11,87.6,2
44.9,71.0,40.9,105.0,12,100.57,3
25.4,33.7,36.4,15.0,9,25.68,0
25.6,48.5,36.5,5.0,10,26.23,0
34.2,40.0,29.39,2.5,14,35.78,1
42.9,71.8,39.4,75.0,12,89.58,3
30.2,46.0,29.77,1.4,10,30.72,1
32.3,39.0,31.39,6.9,20,32.53,1
26.0,32.1,36.1,15.0,7,25.92,0
26.0,47.4,36.7,15.0,10,26.47,0
41.6,31.0,34.71,4.7,14,46.93,1
30.2,46.0,29.49,3.1,10,30.72,1
39.0,82.3,38.3,45.0,13,79.16,2
26.7,22.8,37.0,15.0,8,25.99,0
32.3,39.0,31.41,5.5,20,32.53,1
31.6,33.1,37.3,20.0,12,30.72,1
43.6,49.1,38.8,60.0,11,66.78,2
43.0,98.8,40.6,90.0,13,131.6,3
30.2,46.0,29.43,2.6,10,30.72,1
35.9,57.2,38.5,45.0,15,46.34,2
25.9,50.1,36.8,5.0,9,26.49,0
29.8,47.0,29.63,0.2,10,30.33,1
39.8,63.9,38.5,60.0,11,65.21,2
44.7,94.0,40.4,60.0,16,138.1,3
43.1,75.4,38.7,45.0,15,95.63,2
25.4,46.4,37.1,10.0,6,26.05,0
41.0,75.7,38.1,90.0,11,83.39,2
37.7,74.2,38.4,45.0,16,64.62,2
35.0,58.9,38.3,30.0,14,44.52,2
27.1,36.1,37.0,10.0,8,26.75,0
30.2,46.0,29.35,3.4,10,30.72,1
42.5,61.8,38.9,60.0,14,75.42,2
30.2,46.0,29.37,3.3,10,30.72,1
45.9,66.1,40.7,60.0,16,99.27,3
38.7,55.8,38.1,90.0,15,54.51,2
32.0,65.2,37.5,45.0,13,38.73,1
25.5,27.1,37.3,10.0,7,25.49,0
43.0,91.8,40.0,105.0,16,119.72,3
34.2,52.3,37.3,45.0,14,39.66,1
37.7,74.4,38.2,90.0,13,64.79,2
32.7,38.8,37.3,30.0,14,33.08,1
42.5,28.0,35.07,5.3,14,47.15,1
29.8,47.0,29.69,0.2,10,30.33,1
41.7,78.2,38.7,45.0,15,90.63,2
27.8,21.9,37.2,15.0,9,26.66,0
27.8,22.4,36.4,10.0,9,26.67,0
27.9,27.4,36.2,15.0,6,26.91,0
26.3,21.4,37.0,5.0,7,25.71,0
27.3,28.1,36.4,15.0,10,26.54,0
38.6,68.1,38.1,30.0,13,63.6,2
